city,city_ascii,state_id,state_name,timezone
Cotton Town,Cotton Town,PA,Pennsylvania,America/New_York
Fontanelle,Fontanelle,NE,Nebraska,America/Chicago
Collins,Collins,AR,Arkansas,America/Chicago
Riceville,Riceville,PA,Pennsylvania,America/New_York
Cave Spring,Cave Spring,OK,Oklahoma,America/Chicago
Bolivar,Bolivar,MS,Mississippi,America/Chicago
Ohlman,Ohlman,IL,Illinois,America/Chicago
Greenwater,Greenwater,WA,Washington,America/Los_Angeles
Elmer,Elmer,OK,Oklahoma,America/Chicago
Hamer,Hamer,ID,Idaho,America/Boise
Catron,Catron,MO,Missouri,America/Chicago
Abie,Abie,NE,Nebraska,America/Chicago
Washita,Washita,OK,Oklahoma,America/Chicago
Downey,Downey,IA,Iowa,America/Chicago
Driscoll,Driscoll,ND,North Dakota,America/Chicago
Rex,Rex,NC,North Carolina,America/New_York
West Line,West Line,MO,Missouri,America/Chicago
Clacks Canyon,Clacks Canyon,AZ,Arizona,America/Phoenix
Paris Crossing,Paris Crossing,IN,Indiana,America/Indiana/Indianapolis
Gildford Colony,Gildford Colony,MT,Montana,America/Denver
Riverside,Riverside,WY,Wyoming,America/Denver
Kicking Horse,Kicking Horse,MT,Montana,America/Denver
Cartersburg,Cartersburg,IN,Indiana,America/Indiana/Indianapolis
Plush,Plush,OR,Oregon,America/Los_Angeles
Garland,Garland,WY,Wyoming,America/Denver
Basco,Basco,IL,Illinois,America/Chicago
Jamaica,Jamaica,VT,Vermont,America/New_York
Mount Olive,Mount Olive,VA,Virginia,America/New_York
Cora,Cora,WY,Wyoming,America/Denver
Smarr,Smarr,GA,Georgia,America/New_York
Chistochina,Chistochina,AK,Alaska,America/Anchorage
Vining,Vining,KS,Kansas,America/Chicago
Burlington,Burlington,TX,Texas,America/Chicago
Numa,Numa,IA,Iowa,America/Chicago
Strandburg,Strandburg,SD,South Dakota,America/Chicago
Odin,Odin,KS,Kansas,America/Chicago
Florence,Florence,IN,Indiana,America/Indiana/Vevay
Turtle River,Turtle River,MN,Minnesota,America/Chicago
Wilton Center,Wilton Center,IL,Illinois,America/Chicago
Mizpah,Mizpah,MN,Minnesota,America/Chicago
Pelican,Pelican,AK,Alaska,America/Juneau
Belgreen,Belgreen,AL,Alabama,America/Chicago
Campo,Campo,CO,Colorado,America/Denver
Brownington,Brownington,MO,Missouri,America/Chicago
Hunter,Hunter,KS,Kansas,America/Chicago
Cope,Cope,CO,Colorado,America/Denver
Milfay,Milfay,OK,Oklahoma,America/Chicago
Gentry,Gentry,MO,Missouri,America/Chicago
Wagner,Wagner,PA,Pennsylvania,America/New_York
Methow,Methow,WA,Washington,America/Los_Angeles
De Graff,De Graff,MN,Minnesota,America/Chicago
Erie,Erie,ND,North Dakota,America/Chicago
Brooksville,Brooksville,OK,Oklahoma,America/Chicago
McDowell,McDowell,VA,Virginia,America/New_York
Sasakwa,Sasakwa,OK,Oklahoma,America/Chicago
Hardwick,Hardwick,CA,California,America/Los_Angeles
Gerlach,Gerlach,NV,Nevada,America/Los_Angeles
Rosston,Rosston,OK,Oklahoma,America/Chicago
Excello,Excello,MO,Missouri,America/Chicago
Kirkman,Kirkman,IA,Iowa,America/Chicago
Hazel Run,Hazel Run,MN,Minnesota,America/Chicago
Windmill,Windmill,NM,New Mexico,America/Denver
Keenes,Keenes,IL,Illinois,America/Chicago
Iron Post,Iron Post,OK,Oklahoma,America/Chicago
Bartlett,Bartlett,KS,Kansas,America/Chicago
Klahr,Klahr,PA,Pennsylvania,America/New_York
Blue,Blue,OK,Oklahoma,America/Chicago
Whiting,Whiting,WY,Wyoming,America/Denver
Paac Ciinak,Paac Ciinak,WI,Wisconsin,America/Chicago
Egypt,Egypt,AR,Arkansas,America/Chicago
Prattville,Prattville,CA,California,America/Los_Angeles
Camden,Camden,IL,Illinois,America/Chicago
Yorktown,Yorktown,IA,Iowa,America/Chicago
Mound,Mound,TX,Texas,America/Chicago
Sentinel Butte,Sentinel Butte,ND,North Dakota,America/Denver
La Loma de Falcon,La Loma de Falcon,TX,Texas,America/Chicago
Walters,Walters,MN,Minnesota,America/Chicago
Webb City,Webb City,OK,Oklahoma,America/Chicago
Maunie,Maunie,IL,Illinois,America/Chicago
Clayton,Clayton,IA,Iowa,America/Chicago
Tolstoy,Tolstoy,SD,South Dakota,America/Chicago
Nashville,Nashville,KS,Kansas,America/Chicago
Brentwood Colony,Brentwood Colony,SD,South Dakota,America/Chicago
White Bird,White Bird,ID,Idaho,America/Los_Angeles
Hat Creek,Hat Creek,CA,California,America/Los_Angeles
Kittrell,Kittrell,NC,North Carolina,America/New_York
Cañones,Canones,NM,New Mexico,America/Denver
Piedra,Piedra,CO,Colorado,America/Denver
Lakeside Village,Lakeside Village,OK,Oklahoma,America/Chicago
Jerusalem,Jerusalem,AR,Arkansas,America/Chicago
Dixonville,Dixonville,FL,Florida,America/Chicago
Velpen,Velpen,IN,Indiana,America/Indiana/Petersburg
Fernwood,Fernwood,MS,Mississippi,America/Chicago
Grenville,Grenville,NM,New Mexico,America/Denver
Memphis,Memphis,AL,Alabama,America/Chicago
Arjay,Arjay,KY,Kentucky,America/New_York
Dixie,Dixie,WV,West Virginia,America/New_York
Macksburg,Macksburg,IA,Iowa,America/Chicago
Deweese,Deweese,NE,Nebraska,America/Chicago
Toeterville,Toeterville,IA,Iowa,America/Chicago
Goodwin,Goodwin,AR,Arkansas,America/Chicago
Orrum,Orrum,NC,North Carolina,America/New_York
Islandton,Islandton,SC,South Carolina,America/New_York
Merritt,Merritt,IL,Illinois,America/Chicago
Rothville,Rothville,MO,Missouri,America/Chicago
Strang,Strang,OK,Oklahoma,America/Chicago
Standing Rock,Standing Rock,AL,Alabama,America/Chicago
Sharon,Sharon,GA,Georgia,America/New_York
Joslin,Joslin,IL,Illinois,America/Chicago
Maxbass,Maxbass,ND,North Dakota,America/Chicago
Bathgate,Bathgate,ND,North Dakota,America/Chicago
Bonanza Mountain Estates,Bonanza Mountain Estates,CO,Colorado,America/Denver
Augusta Springs,Augusta Springs,VA,Virginia,America/New_York
Linnsburg,Linnsburg,IN,Indiana,America/Indiana/Indianapolis
La Rosita,La Rosita,TX,Texas,America/Chicago
Elsmore,Elsmore,KS,Kansas,America/Chicago
Belleair Shore,Belleair Shore,FL,Florida,America/New_York
Atlantic,Atlantic,PA,Pennsylvania,America/New_York
Mountain View Colony,Mountain View Colony,MT,Montana,America/Denver
Blacksville,Blacksville,WV,West Virginia,America/New_York
Gum Springs,Gum Springs,AR,Arkansas,America/Chicago
Alpine,Alpine,AZ,Arizona,America/Phoenix
St. Xavier,St. Xavier,MT,Montana,America/Denver
Pocahontas,Pocahontas,MO,Missouri,America/Chicago
Thornburg,Thornburg,IA,Iowa,America/Chicago
Helmville,Helmville,MT,Montana,America/Denver
Parkerville,Parkerville,KS,Kansas,America/Chicago
Evergreen Colony,Evergreen Colony,SD,South Dakota,America/Chicago
Casmalia,Casmalia,CA,California,America/Los_Angeles
Funkley,Funkley,MN,Minnesota,America/Chicago
Richland,Richland,NE,Nebraska,America/Chicago
Rome,Rome,OH,Ohio,America/New_York
New Middletown,New Middletown,IN,Indiana,America/Kentucky/Louisville
Allen,Allen,MD,Maryland,America/New_York
Lost River,Lost River,ID,Idaho,America/Boise
Goldville,Goldville,AL,Alabama,America/Chicago
Swan,Swan,IA,Iowa,America/Chicago
De Witt,De Witt,MO,Missouri,America/Chicago
Havana,Havana,KS,Kansas,America/Chicago
Queets,Queets,WA,Washington,America/Los_Angeles
Turtle Lake,Turtle Lake,MT,Montana,America/Denver
San Fernando,San Fernando,TX,Texas,America/Chicago
Bristow,Bristow,NE,Nebraska,America/Chicago
Oral,Oral,SD,South Dakota,America/Denver
Ypsilanti,Ypsilanti,ND,North Dakota,America/Chicago
White Lake,White Lake,NY,New York,America/New_York
Scipio,Scipio,OK,Oklahoma,America/Chicago
Circle,Circle,AK,Alaska,America/Anchorage
Milford,Milford,MO,Missouri,America/Chicago
Moffat,Moffat,CO,Colorado,America/Denver
Curlew,Curlew,IA,Iowa,America/Chicago
Lasana,Lasana,TX,Texas,America/Chicago
Bragg City,Bragg City,MO,Missouri,America/Chicago
Phillipstown,Phillipstown,IL,Illinois,America/Chicago
Clifford,Clifford,ND,North Dakota,America/Chicago
Yuba,Yuba,WI,Wisconsin,America/Chicago
Raynesford,Raynesford,MT,Montana,America/Denver
Tooleville,Tooleville,CA,California,America/Los_Angeles
Chatsworth,Chatsworth,IA,Iowa,America/Chicago
Bristol,Bristol,GA,Georgia,America/New_York
Annapolis,Annapolis,IL,Illinois,America/Chicago
Albion,Albion,OK,Oklahoma,America/Chicago
Rose Hill,Rose Hill,IL,Illinois,America/Chicago
Klondike,Klondike,MD,Maryland,America/New_York
Curdsville,Curdsville,KY,Kentucky,America/Chicago
Sequoia Crest,Sequoia Crest,CA,California,America/Los_Angeles
Dripping Springs,Dripping Springs,OK,Oklahoma,America/Chicago
Yuma,Yuma,TN,Tennessee,America/Chicago
Whale Pass,Whale Pass,AK,Alaska,America/Sitka
Howard,Howard,GA,Georgia,America/New_York
Egegik,Egegik,AK,Alaska,America/Anchorage
Scotland,Scotland,IN,Indiana,America/Indiana/Indianapolis
Torboy,Torboy,WA,Washington,America/Los_Angeles
Gully,Gully,MN,Minnesota,America/Chicago
Luis Lopez,Luis Lopez,NM,New Mexico,America/Denver
Dancyville,Dancyville,TN,Tennessee,America/Chicago
Hubbard,Hubbard,MN,Minnesota,America/Chicago
Strong City,Strong City,OK,Oklahoma,America/Chicago
Igiugig,Igiugig,AK,Alaska,America/Anchorage
Clam Lake,Clam Lake,WI,Wisconsin,America/Chicago
Antioch,Antioch,OH,Ohio,America/New_York
LaGrange,LaGrange,AR,Arkansas,America/Chicago
Parkman,Parkman,OH,Ohio,America/New_York
Petersville,Petersville,AK,Alaska,America/Anchorage
La Porte,La Porte,CA,California,America/Los_Angeles
Amado,Amado,AZ,Arizona,America/Phoenix
Arapahoe,Arapahoe,CO,Colorado,America/Denver
Grenville,Grenville,SD,South Dakota,America/Chicago
Canan Station,Canan Station,PA,Pennsylvania,America/New_York
Archer,Archer,NE,Nebraska,America/Chicago
Tightwad,Tightwad,MO,Missouri,America/Chicago
Ko Vaya,Ko Vaya,AZ,Arizona,America/Phoenix
El Morro Valley,El Morro Valley,NM,New Mexico,America/Denver
Ward,Ward,SD,South Dakota,America/Chicago
Whelen Springs,Whelen Springs,AR,Arkansas,America/Chicago
Baldwin Park,Baldwin Park,MO,Missouri,America/Chicago
Luverne,Luverne,ND,North Dakota,America/Chicago
Kleindale,Kleindale,AZ,Arizona,America/Phoenix
Jalapa,Jalapa,IN,Indiana,America/Indiana/Indianapolis
Hodgen,Hodgen,OK,Oklahoma,America/Chicago
Holiday City,Holiday City,OH,Ohio,America/New_York
Mosby,Mosby,MO,Missouri,America/Chicago
Mechanicsburg,Mechanicsburg,VA,Virginia,America/New_York
Vermillion,Vermillion,KS,Kansas,America/Chicago
Windom,Windom,KS,Kansas,America/Chicago
Alma,Alma,NM,New Mexico,America/Denver
Haswell,Haswell,CO,Colorado,America/Denver
Balta,Balta,ND,North Dakota,America/Chicago
Landa,Landa,ND,North Dakota,America/Chicago
Rickreall,Rickreall,OR,Oregon,America/Los_Angeles
Loveland,Loveland,IA,Iowa,America/Chicago
Oakwood,Oakwood,OK,Oklahoma,America/Chicago
Prince,Prince,WV,West Virginia,America/New_York
Rachel,Rachel,WV,West Virginia,America/New_York
New Market,New Market,MO,Missouri,America/Chicago
Hayesville,Hayesville,IA,Iowa,America/Chicago
Why,Why,AZ,Arizona,America/Phoenix
Amada Acres,Amada Acres,TX,Texas,America/Chicago
Zortman,Zortman,MT,Montana,America/Denver
Mount Leonard,Mount Leonard,MO,Missouri,America/Chicago
Frenchtown-Rumbly,Frenchtown-Rumbly,MD,Maryland,America/New_York
Baker,Baker,MN,Minnesota,America/Chicago
Box,Box,OK,Oklahoma,America/Chicago
Weston,Weston,VT,Vermont,America/New_York
Lone Chimney,Lone Chimney,OK,Oklahoma,America/Chicago
Trosky,Trosky,MN,Minnesota,America/Chicago
Wardville,Wardville,OK,Oklahoma,America/Chicago
Fay,Fay,OK,Oklahoma,America/Chicago
Salineño,Salineno,TX,Texas,America/Chicago
Liberty,Liberty,NE,Nebraska,America/Chicago
Scottsburg,Scottsburg,VA,Virginia,America/New_York
Ethelsville,Ethelsville,AL,Alabama,America/Chicago
Redding,Redding,IA,Iowa,America/Chicago
Mossville,Mossville,IL,Illinois,America/Chicago
Longford,Longford,KS,Kansas,America/Chicago
Outlook,Outlook,MT,Montana,America/Denver
Los Arcos,Los Arcos,TX,Texas,America/Chicago
Beaver,Beaver,IA,Iowa,America/Chicago
Putnam,Putnam,OK,Oklahoma,America/Chicago
Colorado Acres,Colorado Acres,TX,Texas,America/Chicago
Englewood,Englewood,KS,Kansas,America/Chicago
Pencil Bluff,Pencil Bluff,AR,Arkansas,America/Chicago
Kasaan,Kasaan,AK,Alaska,America/Sitka
Berwyn,Berwyn,NE,Nebraska,America/Chicago
Lovell,Lovell,OK,Oklahoma,America/Chicago
Huslia,Huslia,AK,Alaska,America/Anchorage
Blanchard,Blanchard,MO,Missouri,America/Chicago
Pilsen,Pilsen,KS,Kansas,America/Chicago
El Quiote,El Quiote,TX,Texas,America/Chicago
Watson,Watson,MO,Missouri,America/Chicago
Snyder,Snyder,CO,Colorado,America/Denver
Lemoyne,Lemoyne,NE,Nebraska,America/Denver
Taopi,Taopi,MN,Minnesota,America/Chicago
Wiota,Wiota,WI,Wisconsin,America/Chicago
Bavaria,Bavaria,KS,Kansas,America/Chicago
Jerome,Jerome,AR,Arkansas,America/Chicago
Zurich,Zurich,KS,Kansas,America/Chicago
Bassett,Bassett,IA,Iowa,America/Chicago
Morriston,Morriston,FL,Florida,America/New_York
Port Alexander,Port Alexander,AK,Alaska,America/Sitka
Vivian,Vivian,SD,South Dakota,America/Chicago
Wrigley,Wrigley,TN,Tennessee,America/Chicago
Robinson,Robinson,ND,North Dakota,America/Chicago
Glade,Glade,KS,Kansas,America/Chicago
Marie,Marie,AR,Arkansas,America/Chicago
Brooks Mill,Brooks Mill,PA,Pennsylvania,America/New_York
Ashwood,Ashwood,SC,South Carolina,America/New_York
Starkweather,Starkweather,ND,North Dakota,America/Chicago
Ong,Ong,NE,Nebraska,America/Chicago
Berlin,Berlin,ND,North Dakota,America/Chicago
Hunter,Hunter,MO,Missouri,America/Chicago
Antietam,Antietam,MD,Maryland,America/New_York
East Brooklyn,East Brooklyn,IL,Illinois,America/Chicago
Zalma,Zalma,MO,Missouri,America/Chicago
Ivan,Ivan,AR,Arkansas,America/Chicago
Guernsey,Guernsey,IA,Iowa,America/Chicago
Foster,Foster,NE,Nebraska,America/Chicago
Manele,Manele,HI,Hawaii,Pacific/Honolulu
Newbury,Newbury,KS,Kansas,America/Chicago
Picuris Pueblo,Picuris Pueblo,NM,New Mexico,America/Denver
Glen Allen,Glen Allen,MO,Missouri,America/Chicago
Hope,Hope,NM,New Mexico,America/Denver
Lock Springs,Lock Springs,MO,Missouri,America/Chicago
Langdon,Langdon,KS,Kansas,America/Chicago
California,California,KY,Kentucky,America/New_York
Richards,Richards,MO,Missouri,America/Chicago
Umber View Heights,Umber View Heights,MO,Missouri,America/Chicago
Natural Bridge,Natural Bridge,AL,Alabama,America/Chicago
Oxford,Oxford,ID,Idaho,America/Boise
Mauckport,Mauckport,IN,Indiana,America/New_York
Wellton Hills,Wellton Hills,AZ,Arizona,America/Phoenix
Worthville,Worthville,PA,Pennsylvania,America/New_York
Goodridge,Goodridge,MN,Minnesota,America/Chicago
Tuskahoma,Tuskahoma,OK,Oklahoma,America/Chicago
Bock,Bock,MN,Minnesota,America/Chicago
Furley,Furley,KS,Kansas,America/Chicago
Fenwick,Fenwick,CT,Connecticut,America/New_York
Edmond,Edmond,KS,Kansas,America/Chicago
Zemple,Zemple,MN,Minnesota,America/Chicago
Nassau,Nassau,MN,Minnesota,America/Chicago
Craig,Craig,IA,Iowa,America/Chicago
Iago,Iago,TX,Texas,America/Chicago
Lookout,Lookout,CA,California,America/Los_Angeles
Kemps Mill,Kemps Mill,MD,Maryland,America/New_York
Leona,Leona,KS,Kansas,America/Chicago
Upper Elochoman,Upper Elochoman,WA,Washington,America/Los_Angeles
Nome,Nome,ND,North Dakota,America/Chicago
Sun Valley,Sun Valley,TX,Texas,America/Chicago
Ovando,Ovando,MT,Montana,America/Denver
Yatesboro,Yatesboro,PA,Pennsylvania,America/New_York
Spring Gap,Spring Gap,MD,Maryland,America/New_York
El Socio,El Socio,TX,Texas,America/Chicago
Imogene,Imogene,IA,Iowa,America/Chicago
Barrera,Barrera,TX,Texas,America/Chicago
Vienna,Vienna,SD,South Dakota,America/Chicago
Cartago,Cartago,CA,California,America/Los_Angeles
Nekoma,Nekoma,IL,Illinois,America/Chicago
Oneida,Oneida,KY,Kentucky,America/New_York
Franks Field,Franks Field,WI,Wisconsin,America/Chicago
Farmington,Farmington,CA,California,America/Los_Angeles
Maxatawny,Maxatawny,PA,Pennsylvania,America/New_York
Freedom Acres,Freedom Acres,AZ,Arizona,America/Phoenix
Alden,Alden,IL,Illinois,America/Chicago
Naomi,Naomi,PA,Pennsylvania,America/New_York
New Buffalo,New Buffalo,PA,Pennsylvania,America/New_York
Quinn,Quinn,SD,South Dakota,America/Denver
Douglas,Douglas,OK,Oklahoma,America/Chicago
Wallace,Wallace,KS,Kansas,America/Denver
Nemaha,Nemaha,IA,Iowa,America/Chicago
Grand Pass,Grand Pass,MO,Missouri,America/Chicago
Sleetmute,Sleetmute,AK,Alaska,America/Anchorage
West Denton,West Denton,MD,Maryland,America/New_York
Rosedale,Rosedale,OK,Oklahoma,America/Chicago
Glazier,Glazier,TX,Texas,America/Chicago
Emelle,Emelle,AL,Alabama,America/Chicago
Reserve,Reserve,KS,Kansas,America/Chicago
Fredericksburg,Fredericksburg,IN,Indiana,America/Indiana/Indianapolis
Aredale,Aredale,IA,Iowa,America/Chicago
Pinnacle,Pinnacle,MT,Montana,America/Denver
Rivers,Rivers,NM,New Mexico,America/Denver
Twin Hills Colony,Twin Hills Colony,MT,Montana,America/Denver
Shelocta,Shelocta,PA,Pennsylvania,America/New_York
Matfield Green,Matfield Green,KS,Kansas,America/Chicago
Chili,Chili,IN,Indiana,America/Indiana/Indianapolis
Mohawk Vista,Mohawk Vista,CA,California,America/Los_Angeles
Keddie,Keddie,CA,California,America/Los_Angeles
La Prairie,La Prairie,IL,Illinois,America/Chicago
Escudilla Bonita,Escudilla Bonita,NM,New Mexico,America/Denver
Pilot Point,Pilot Point,AK,Alaska,America/Anchorage
Bison,Bison,OK,Oklahoma,America/Chicago
Kickapoo Site 1,Kickapoo Site 1,KS,Kansas,America/Chicago
Glendale Colony,Glendale Colony,MT,Montana,America/Denver
Wardsboro,Wardsboro,VT,Vermont,America/New_York
Mountain View,Mountain View,NM,New Mexico,America/Denver
Graf,Graf,IA,Iowa,America/Chicago
Revere,Revere,MO,Missouri,America/Chicago
Avalon,Avalon,MO,Missouri,America/Chicago
Millbrook Colony,Millbrook Colony,SD,South Dakota,America/Chicago
Alamo,Alamo,ND,North Dakota,America/Chicago
Dwight,Dwight,ND,North Dakota,America/Chicago
Milo,Milo,MO,Missouri,America/Chicago
Codell,Codell,KS,Kansas,America/Chicago
Las Palmas,Las Palmas,TX,Texas,America/Chicago
Laconia,Laconia,IN,Indiana,America/Kentucky/Louisville
Hyattville,Hyattville,WY,Wyoming,America/Denver
Richfield,Richfield,NE,Nebraska,America/Chicago
Mahaska,Mahaska,KS,Kansas,America/Chicago
Topeka,Topeka,IL,Illinois,America/Chicago
Gulkana,Gulkana,AK,Alaska,America/Anchorage
Oak Springs,Oak Springs,AZ,Arizona,America/Denver
Tonsina,Tonsina,AK,Alaska,America/Anchorage
Yznaga,Yznaga,TX,Texas,America/Chicago
Westphalia,Westphalia,IN,Indiana,America/Indiana/Vincennes
Cross Village,Cross Village,MI,Michigan,America/Detroit
Bartow,Bartow,WV,West Virginia,America/New_York
El Rancho,El Rancho,WY,Wyoming,America/Denver
Reagan,Reagan,OK,Oklahoma,America/Chicago
Luther,Luther,MT,Montana,America/Denver
Easton,Easton,WI,Wisconsin,America/Chicago
Conway,Conway,WA,Washington,America/Los_Angeles
Bushong,Bushong,KS,Kansas,America/Chicago
Chilili,Chilili,NM,New Mexico,America/Denver
Allendale,Allendale,MO,Missouri,America/Chicago
Fredonia,Fredonia,ND,North Dakota,America/Chicago
Miltonsburg,Miltonsburg,OH,Ohio,America/New_York
Punta de Agua,Punta de Agua,NM,New Mexico,America/Denver
Hatfield,Hatfield,MN,Minnesota,America/Chicago
Sumatra,Sumatra,FL,Florida,America/New_York
Valley Ranch,Valley Ranch,CA,California,America/Los_Angeles
Carbon,Carbon,IA,Iowa,America/Chicago
Cylinder,Cylinder,IA,Iowa,America/Chicago
West Dummerston,West Dummerston,VT,Vermont,America/New_York
McCaskill,McCaskill,AR,Arkansas,America/Chicago
Climax,Climax,KS,Kansas,America/Chicago
Calzada,Calzada,PR,Puerto Rico,America/Puerto_Rico
Enders,Enders,NE,Nebraska,America/Denver
Spiritwood,Spiritwood,ND,North Dakota,America/Chicago
Megargel,Megargel,AL,Alabama,America/Chicago
Dayton,Dayton,AL,Alabama,America/Chicago
Warm Spring Creek,Warm Spring Creek,MT,Montana,America/Denver
Oak Grove,Oak Grove,OK,Oklahoma,America/Chicago
Vista,Vista,MO,Missouri,America/Chicago
Altamont,Altamont,SD,South Dakota,America/Chicago
Scott,Scott,AR,Arkansas,America/Chicago
Morley,Morley,IA,Iowa,America/Chicago
Newport,Newport,NE,Nebraska,America/Chicago
Whitney,Whitney,NE,Nebraska,America/Denver
Mojave Ranch Estates,Mojave Ranch Estates,AZ,Arizona,America/Phoenix
